43,86,19,2,1,5,60,61,72,38,5,48,39,26,16,19,43,51,82,62,30,52,7,73,49,44,13,80,62,90,99,77,74,9,87,9,44,31,20,62,58,59,17,57,88,49,38,42,19,11,6,66,70,7,77,36,25,8,47,67,34,14,40,17,18,2,51,99,86,27,25,29,56,2,99,28,70,83,99,37,66,3,17,31,53,15,80,11,94,85,77,49,30,32,46,33,33,4,45,43
61,89,4,76,73,53,59,78,93,24,55,56,85,14,44,25,22,6,51,38,32,96,97,28,60,91,48,18,50,72,28,48,25,53,49,66,67,83,43,74,71,67,90,52,10,97,41,22,60,20,18,90,100,93,81,75,30,72,10,17,40,32,81,96,25,12,67,15,49,45,74,24,67,11,12,37,13,42,83,7,1,77,33,20,62,23,85,33,31,99,15,38,78,55,79,87,7,81,43,56
46,20,37,75,68,61,61,61,23,40,56,48,8,54,61,75,97,35,79,75,81,57,24,21,9,93,48,15,2,92,99,6,56,61,37,2,26,51,99,50,17,96,39,7,12,53,63,8,14,11,65,10,98,82,83,75,90,100,8,19,83,48,63,100,61,100,98,49,20,83,96,27,72,47,10,58,20,66,19,33,33,43,45,73,44,74,86,61,34,74,16,35,4,22,93,58,28,60,76,33
98,44,46,77,77,27,50,21,79,45,1,81,13,55,17,14,29,81,8,37,1,96,59,50,43,61,95,39,13,36,28,54,88,96,89,12,5,40,94,65,82,64,57,24,29,8,22,85,78,81,44,49,5,8,65,32,38,55,3,58,83,76,41,56,52,88,84,55,71,93,32,14,22,21,90,51,66,91,76,77,76,65,6,58,99,84,97,29,42,4,94,92,63,82,51,49,9,6,73,96
6,87,24,30,92,19,6,74,46,77,35,24,96,12,15,34,33,99,45,35,74,86,79,51,17,58,99,43,43,100,92,48,27,37,87,23,43,18,52,52,33,53,89,94,13,100,36,23,30,22,52,75,40,78,25,62,37,99,92,76,72,81,79,96,87,39,86,47,13,93,57,2,69,78,89,61,10,25,41,2,6,70,64,40,60,20,69,74,44,46,42,51,14,36,64,92,71,24,30,52
46,61,73,11,50,84,53,51,64,77,83,44,3,35,97,94,48,92,97,20,40,19,82,6,37,94,4,100,91,64,52,91,26,58,16,87,84,50,89,8,16,44,41,27,88,8,14,68,48,81,94,62,1,24,50,87,69,72,65,37,47,26,63,11,10,32,91,35,88,56,38,33,4,7,75,11,23,38,94,89,17,3,61,71,77,7,60,32,77,29,71,21,16,77,12,27,19,33,59,38
64,5,10,43,62,17,62,86,31,13,64,26,64,31,46,12,2,24,47,7,17,100,18,43,69,74,67,73,80,66,50,52,63,33,42,37,55,58,21,66,85,77,47,22,51,54,26,5,37,91,21,58,33,7,95,54,90,19,4,51,58,49,31,6,28,97,96,88,69,11,14,55,55,82,4,96,55,6,38,100,87,29,84,79,6,26,21,34,67,80,45,96,83,97,6,7,22,46,58,79
92,85,67,31,76,50,66,37,60,9,76,72,45,85,33,22,9,93,38,66,47,75,73,34,66,61,85,49,17,10,36,55,80,5,85,13,93,38,2,36,56,29,74,50,58,32,60,47,4,88,85,95,37,8,29,35,61,72,66,27,96,63,92,89,40,46,24,95,38,53,55,2,86,61,46,9,60,72,91,88,60,37,22,69,20,79,28,79,89,15,42,45,35,23,61,60,15,39,71,67
50,52,16,5,28,75,94,42,57,91,39,41,92,66,64,95,56,14,81,19,23,11,87,36,96,15,81,76,91,8,82,59,26,22,66,11,19,43,25,79,83,12,91,35,39,25,62,64,82,79,1,50,36,5,36,33,34,42,87,43,21,75,86,95,15,95,15,51,96,18,63,62,53,68,83,79,16,79,7,34,75,12,32,11,36,42,94,77,78,24,39,67,98,51,65,64,88,16,86,65
67,16,90,43,55,22,99,96,71,38,93,56,65,80,5,73,51,81,11,31,80,38,83,57,38,23,3,11,38,52,15,83,9,47,25,29,21,38,96,18,37,56,28,47,47,4,84,34,52,23,46,91,5,31,8,12,90,15,14,42,70,19,30,8,91,7,78,89,94,45,53,68,92,70,25,64,40,4,81,40,40,21,91,81,23,49,11,66,20,73,50,14,95,70,67,31,3,65,72,9
6,85,59,66,80,99,31,15,6,69,5,92,11,95,87,99,56,54,35,20,70,46,5,65,34,87,32,51,61,40,83,94,40,26,40,5,32,2,67,5,19,71,6,25,5,16,72,59,65,10,3,89,69,51,95,77,64,16,18,46,86,54,93,86,39,81,37,64,4,97,2,84,83,43,83,29,30,86,69,8,37,99,82,36,52,32,97,48,26,39,5,79,30,10,81,74,6,39,29,53
75,29,47,20,72,73,65,91,87,31,50,62,2,84,3,75,9,3,54,33,73,66,88,98,75,93,33,73,18,45,99,34,81,96,79,54,95,71,83,54,7,43,63,84,10,4,78,69,95,21,3,14,32,57,82,11,60,37,76,5,5,98,73,67,37,12,1,29,8,46,3,60,28,39,26,24,67,46,20,8,64,15,47,15,95,29,18,86,14,62,27,92,83,99,60,96,80,95,61,15
89,9,25,98,11,70,77,74,75,31,90,53,57,47,39,100,1,82,55,83,66,84,7,81,19,45,82,58,3,20,39,30,47,45,59,45,54,48,28,90,21,48,74,4,68,51,81,67,68,16,95,56,28,55,90,21,79,95,100,1,40,62,8,52,10,10,45,35,49,48,29,35,69,70,7,10,62,63,95,83,81,95,38,20,15,86,29,14,65,90,17,97,74,96,27,10,79,55,85,31
67,31,100,43,26,6,34,63,49,75,24,14,8,9,62,29,58,9,90,59,10,15,37,70,51,14,9,55,14,66,10,24,89,35,54,13,44,54,31,2,22,71,87,82,87,93,35,57,32,98,54,79,98,92,90,42,53,8,22,66,29,9,69,28,60,19,17,63,47,90,54,20,81,39,85,85,43,46,25,63,85,15,83,65,98,72,44,81,19,75,7,37,90,69,17,1,29,60,33,52
49,22,36,98,87,51,39,17,76,36,6,90,79,50,31,53,19,15,31,79,46,98,9,39,1,48,65,30,85,93,88,42,21,20,38,76,76,75,83,2,2,55,61,23,58,95,65,99,68,79,46,47,2,77,22,92,66,39,76,53,17,13,52,50,21,39,82,95,33,66,61,79,58,31,29,50,96,83,69,57,6,31,67,75,59,45,20,16,19,77,67,97,89,88,50,72,75,60,4,80
14,93,61,98,31,1,1,10,16,34,41,12,27,26,6,69,86,7,12,68,73,50,36,59,70,6,36,35,60,10,88,66,55,73,61,7,72,10,8,66,54,36,57,17,48,88,53,63,27,38,68,58,39,100,67,98,51,42,35,60,43,19,79,47,42,60,96,89,91,10,9,85,3,18,13,5,38,64,59,8,68,88,100,99,53,77,37,88,82,32,80,61,17,50,80,43,70,5,97,28
39,20,32,50,15,3,91,99,24,67,88,58,42,43,44,9,35,15,94,62,85,27,92,48,35,49,38,93,28,89,47,8,80,25,45,7,10,18,25,98,28,4,97,9,10,5,22,78,93,93,23,66,37,31,35,33,82,36,68,82,79,99,51,18,89,24,62,18,69,81,38,89,7,31,62,38,67,27,72,31,67,55,52,75,85,44,52,42,74,59,30,39,94,17,16,64,75,51,10,84
25,95,15,92,51,17,85,58,52,16,90,39,79,79,38,48,61,18,68,21,93,31,58,24,13,31,86,42,61,33,82,9,70,83,55,54,48,88,89,70,74,64,64,37,37,15,7,37,7,27,71,1,99,42,8,66,42,47,75,3,16,41,18,81,34,83,47,85,26,48,41,69,22,21,16,77,23,64,53,72,21,14,24,42,97,100,57,98,45,95,35,53,64,24,81,43,37,76,5,42
59,24,92,24,77,52,70,74,95,80,98,19,3,7,29,61,48,10,62,28,96,77,18,49,50,71,36,26,67,87,6,89,44,26,36,4,24,58,100,13,46,86,98,99,53,72,65,67,50,73,33,7,36,6,73,50,40,37,53,5,21,93,100,91,28,74,53,87,65,26,10,45,5,41,30,23,75,88,83,21,57,36,71,89,91,32,74,61,40,63,90,100,13,42,14,75,77,66,91,18
74,56,86,29,36,25,90,25,44,51,91,30,52,43,97,12,28,80,41,85,11,65,95,82,35,57,34,13,64,53,89,26,37,64,50,3,69,6,47,89,43,53,17,79,85,7,74,65,52,66,65,82,16,35,46,74,71,65,92,2,63,26,35,46,3,36,12,99,83,75,38,83,20,87,64,90,28,10,38,94,87,99,86,81,50,65,27,33,87,46,79,60,76,12,56,76,15,49,62,81
89,54,100,10,12,41,94,2,50,4,60,59,80,16,15,51,91,52,37,33,53,40,94,16,15,30,74,67,64,69,92,50,52,85,4,3,61,85,39,5,46,67,7,12,34,48,31,46,58,72,95,14,14,96,36,28,9,28,77,12,94,91,72,61,24,61,48,74,79,92,89,80,47,32,40,24,95,40,45,20,23,1,91,79,1,95,78,2,13,15,47,37,99,26,49,86,87,39,58,69
83,92,8,29,71,42,42,22,85,21,13,53,80,6,14,35,71,97,92,58,96,49,85,14,88,96,77,93,31,58,88,88,21,3,15,45,79,99,89,31,67,33,96,78,64,87,86,49,100,72,77,70,98,6,89,11,44,36,51,69,44,45,90,73,12,55,75,73,1,38,69,47,84,54,95,8,28,36,72,72,65,4,1,89,37,8,15,56,63,34,90,39,74,68,57,77,41,23,98,17
79,8,22,77,5,84,18,44,32,52,76,6,92,4,7,16,16,66,95,55,2,1,52,65,51,86,98,9,28,86,59,17,57,25,64,81,38,48,47,88,76,92,87,13,12,35,46,54,45,53,68,98,78,4,66,11,83,40,96,60,46,69,17,68,96,35,16,71,45,15,73,24,38,36,44,37,30,35,92,98,8,1,34,29,71,67,12,99,16,99,65,91,43,32,21,64,74,37,98,76
35,30,4,46,47,18,39,10,6,68,31,36,39,24,91,84,25,19,58,97,40,76,6,22,2,32,82,83,33,33,4,47,8,34,71,9,95,34,14,46,19,94,84,42,30,65,57,84,35,26,8,77,86,46,77,50,15,67,88,90,48,67,14,38,75,81,54,12,86,54,94,47,55,11,41,50,66,47,28,14,16,65,29,33,36,31,26,88,30,97,84,38,30,12,54,74,30,74,9,13
39,95,96,8,17,43,98,28,51,94,40,63,81,23,40,93,36,98,40,1,60,77,41,94,48,2,1,13,64,19,25,93,12,64,9,6,92,9,11,56,23,79,87,87,65,62,26,4,17,51,23,95,44,77,46,11,13,73,76,40,48,98,51,84,34,21,73,95,69,71,19,82,56,62,97,23,24,100,59,68,22,75,12,80,72,24,47,76,70,35,1,13,54,23,54,44,90,46,9,43
86,100,71,12,77,78,65,96,94,5,44,98,18,93,42,13,91,27,94,95,86,81,32,33,56,57,69,53,76,98,84,42,100,12,13,71,34,65,8,70,30,78,94,61,25,13,97,54,82,50,97,7,62,45,69,22,85,76,75,55,14,4,29,87,45,78,61,16,74,16,84,72,93,47,11,11,40,94,32,53,27,6,50,99,94,61,17,2,69,34,3,75,93,70,48,75,8,91,37,88
20,80,17,4,78,61,93,37,94,74,10,86,1,3,41,13,84,94,69,85,47,99,4,23,56,27,32,14,38,65,99,100,18,52,31,14,25,90,89,35,37,34,91,37,30,89,27,6,56,99,88,35,1,9,95,59,94,56,78,77,64,1,23,27,72,97,30,19,4,92,72,96,87,19,6,41,71,33,8,84,22,16,52,43,17,17,18,84,4,11,61,61,86,83,90,98,90,29,7,95
53,62,69,37,91,98,11,37,55,33,66,63,92,86,89,35,100,32,23,35,87,1,58,21,60,58,55,53,53,25,52,38,55,52,8,18,24,83,3,98,66,72,84,4,69,64,9,42,18,92,26,50,46,77,9,83,58,30,61,52,23,96,78,62,98,55,1,39,24,92,31,50,58,42,39,31,99,72,48,67,78,44,29,94,20,44,4,39,84,9,34,77,18,89,95,1,86,85,49,46
62,49,61,43,81,54,68,60,31,75,79,46,28,69,44,14,48,49,28,70,82,64,91,53,16,6,27,73,43,55,30,41,45,33,78,62,8,88,56,4,73,97,11,84,81,6,19,46,12,96,69,70,42,27,7,14,75,78,18,66,91,52,50,17,44,34,90,93,91,64,43,81,50,93,83,41,48,41,26,21,60,7,100,68,68,83,4,78,96,21,49,89,6,47,25,14,78,51,17,83
52,75,45,19,87,51,71,49,49,50,27,95,84,29,34,67,24,79,39,17,67,74,3,39,38,10,22,18,60,79,49,57,11,39,79,84,94,88,16,100,69,14,61,69,16,61,73,80,27,57,21,78,16,41,27,96,39,53,72,7,63,50,56,84,79,66,40,23,75,80,20,11,74,11,79,25,12,84,24,90,63,29,96,86,58,42,43,43,4,58,31,34,85,15,76,86,85,88,22,85
